feedback_id,order_id,customer_id,rating,feedback_category,sentiment,feedback_date
8255813,5393373590,5712468,2,delivery,negative,2024-08-12
4669308,5851854765,82032191,4,app experience,positive,2024-08-12
9484726,3765179520,43784632,5,app experience,negative,2023-01-06
8982404,683969424,98225598,2,app experience,neutral,2023-05-06
7575305,8459624382,64489709,2,product quality,neutral,2023-11-10
6219685,7110044004,62807542,1,product quality,neutral,2024-04-08
9833616,4302375314,96253172,4,delivery,neutral,2024-11-28
5572624,1245307588,13760839,1,app experience,positive,2025-02-06
5112022,3876260101,70420271,4,delivery,neutral,2023-09-29
313310,3162263618,23676689,3,app experience,negative,2024-06-18
7581449,655792395,11254582,2,customer service,positive,2025-01-16
1266740,7624743284,40392019,2,product quality,neutral,2023-04-21
2393336,4783962671,57765367,1,product quality,negative,2024-09-03
4433337,7166787473,97928541,3,delivery,positive,2023-11-18
9113801,9395228070,40275138,1,delivery,negative,2024-04-25
2858625,902157975,80371626,3,customer service,positive,2023-10-22
910963,6947741744,49617531,2,app experience,neutral,2024-02-16
2488096,4788498083,16420489,1,customer service,neutral,2023-05-03
6159321,8070127087,27709218,4,delivery,negative,2023-04-04
9620010,5191429552,14944819,3,customer service,positive,2023-07-24
6821367,5220651138,91768226,2,product quality,negative,2023-06-08
4387983,2758734705,54797119,5,app experience,negative,2024-01-05
2119199,2907887532,85838438,1,customer service,neutral,2024-10-07
3673091,7388846009,59094034,5,app experience,neutral,2024-01-12
5457849,2606843929,29415527,4,customer service,positive,2023-06-02
9538895,5637567433,91562028,3,product quality,negative,2024-04-25
218118,8838095431,41194825,5,delivery,neutral,2024-09-15
7506730,1564649286,77869660,4,delivery,negative,2024-10-14
2258334,4098166849,33741801,5,delivery,neutral,2024-07-01
9694829,8091143423,25128143,2,delivery,negative,2023-08-03
9266040,3024045336,54877984,3,delivery,negative,2023-08-01
4627941,6152984028,60732869,5,customer service,negative,2025-01-05
3410468,3450790653,87266831,3,product quality,negative,2023-09-05
7808003,8028917900,57340963,3,app experience,neutral,2024-08-29
5396591,7781884407,90666073,3,delivery,negative,2023-01-31
8508135,3483689828,7687234,5,app experience,negative,2023-12-09
8893880,8341286014,31076002,2,customer service,negative,2024-10-20
9969996,7936106887,95309983,1,customer service,negative,2024-01-31
7347232,2247354978,6668498,1,delivery,negative,2023-12-25
1826471,5347701114,22036818,4,delivery,positive,2024-07-12
1853157,7846068436,93507573,2,app experience,neutral,2023-12-18
2016981,9893439302,67277562,1,product quality,negative,2023-11-13
1179030,4160816433,2219590,2,product quality,negative,2023-06-17
904561,6000890622,62828341,5,app experience,neutral,2024-04-16
6006476,7317676958,92356639,4,app experience,positive,2023-05-07
1580186,8620144614,20122449,2,customer service,neutral,2024-11-22
5214493,3940758882,40085705,2,product quality,negative,2023-05-07
9089143,5216555041,30188374,2,product quality,negative,2023-09-12
3864692,5144793312,59518795,2,app experience,neutral,2023-11-14
6382544,7241413847,10048910,4,customer service,neutral,2023-04-22
5135582,3567610983,1816969,3,product quality,neutral,2023-09-11
5475798,16878685,37556526,5,customer service,negative,2023-08-31
7892860,951657166,63624332,5,app experience,positive,2023-04-16
2079618,4189022307,21597477,3,app experience,negative,2023-03-29
8823012,7378521428,10857389,2,app experience,neutral,2023-05-05
4208590,6266311709,67708491,3,product quality,negative,2024-07-10
2535594,7985347262,22483684,1,product quality,negative,2023-02-08
800814,992764262,69240186,5,app experience,negative,2023-12-09
505293,3080291353,93937586,2,delivery,positive,2023-02-16
4267974,5532188237,211163,1,product quality,negative,2023-07-06
3189017,6814658453,55278329,4,delivery,negative,2024-12-11
8661182,4861499558,2684440,3,delivery,positive,2024-08-31
769039,2521042570,28394354,1,delivery,neutral,2023-07-17
3948471,5217781278,85658166,2,product quality,negative,2024-02-29
9584921,8006034379,43784632,1,delivery,neutral,2024-10-03
6051768,7380913411,49869358,2,app experience,positive,2023-03-04
2240470,7706841114,68016312,1,product quality,negative,2023-10-25
434327,1561779937,76359458,2,customer service,neutral,2024-11-08
2667736,7196559586,85658166,1,delivery,negative,2024-11-23
2722298,2359961993,28995786,1,app experience,neutral,2024-08-14
2971389,243819964,98225598,2,app experience,negative,2023-12-20
3645904,4806735178,8651281,4,delivery,neutral,2024-11-29
9558043,9198762300,46185579,2,customer service,negative,2023-11-18
796848,1105231941,29600229,2,delivery,negative,2023-11-22
5396639,5533955218,38969732,2,product quality,neutral,2023-09-12
7567102,5130246751,87641623,3,customer service,negative,2023-05-04
3048275,4528445001,20163931,2,delivery,negative,2023-10-01
1307315,9503959018,31084686,1,delivery,negative,2023-06-05
8288925,4107052604,34668988,1,delivery,negative,2023-05-31
1028267,5578822558,8817168,3,customer service,negative,2024-03-27
8867242,5506634472,6579892,4,delivery,negative,2024-06-23
5862796,4112426763,97825663,1,app experience,positive,2024-07-14
6536852,7157334145,90021871,4,app experience,neutral,2023-11-06
5226763,8423458672,60698094,4,delivery,negative,2025-01-16
3646915,3011683470,65121696,3,customer service,negative,2023-02-03
9483867,1884947290,75244116,3,delivery,positive,2023-10-16
4838671,558163882,39317905,5,app experience,negative,2024-09-13
2695814,824869105,66943324,5,delivery,negative,2024-11-11
8075814,4193492511,10683250,4,delivery,negative,2024-07-09
4503464,120996684,92455970,4,delivery,negative,2023-10-15
5245175,2531932780,91500615,4,customer service,negative,2024-06-20
6317302,8095547865,27620326,2,delivery,positive,2025-01-22
3558916,6894204435,10700664,4,customer service,negative,2024-02-03
9309562,9514917126,43599910,2,,negative,2024-01-11
3645749,9329665908,57102800,2,delivery,negative,2023-03-24
8689857,1435406360,1174162,5,delivery,positive,2024-10-15
6810284,3460843508,32797235,4,delivery,negative,2023-05-10
4832505,4762084133,72564495,5,customer service,neutral,2023-05-12
8573577,3884862300,51544662,1,delivery,negative,2023-05-16
9710394,1990946411,82286725,3,product quality,neutral,2024-07-04
9115271,5054937065,9274874,2,product quality,neutral,2024-07-15
7997014,9431652023,59890331,3,customer service,neutral,2024-01-08
9907044,2268736598,19259955,1,delivery,negative,2024-10-20
8624509,2793638565,26844216,3,delivery,neutral,2024-09-17
277772,4168839407,12088552,2,customer service,neutral,2023-10-17
4433508,7406514357,20298398,5,app experience,negative,2024-01-11
2200908,6087916798,89968482,2,app experience,positive,2024-06-27
3299950,4319962076,36146306,2,delivery,negative,2024-05-30
7344441,3904134741,58631874,4,app experience,negative,2024-10-24
9999293,3770123374,29415527,1,product quality,neutral,2023-04-07
7772418,4494390731,34768050,2,app experience,positive,2023-03-20
7069842,6109777696,89699655,1,delivery,positive,2023-04-12
9554397,1401372388,71411879,3,app experience,negative,2023-05-23
3841538,4283973398,18791381,4,delivery,positive,2025-01-17
9559642,3261847147,67383024,5,customer service,neutral,2024-10-17
8001293,3153811191,87335844,1,customer service,negative,2023-05-27
4135195,2639216409,37702698,2,product quality,negative,2024-04-07
7143754,5948575331,92038780,3,delivery,negative,2024-03-20
5339779,7792925364,59830126,3,product quality,negative,2023-05-16
4459651,7286478750,91196901,1,product quality,neutral,2024-02-08
9857854,9776505630,15661674,2,app experience,neutral,2024-10-23
9095652,4527342708,81183415,1,delivery,negative,2024-10-19
42984,1124359689,97825663,5,customer service,neutral,2023-09-17
3343062,3717458742,18113428,4,app experience,neutral,2024-02-27
1066171,283675535,20238921,4,,neutral,2023-04-04
7794000,6039353394,86479284,1,delivery,neutral,2024-05-17
2600473,6735917931,47206881,3,delivery,negative,2024-07-12
8779672,5155256671,19523856,1,app experience,negative,2024-10-05
6190057,3984108726,31576845,1,product quality,negative,2024-05-03
9083592,2491374111,2361575,5,customer service,negative,2023-02-24
4151319,2043371805,45066676,5,delivery,negative,2024-10-11
3949778,9657782153,87251489,1,delivery,neutral,2023-05-15
2414365,9237289778,70168151,3,app experience,positive,2023-11-13
4023586,8917116859,91562028,1,delivery,negative,2023-09-19
8948916,720578658,37551429,2,customer service,negative,2024-03-18
5866547,9122210530,15066187,2,app experience,positive,2023-06-25
9310606,3540524256,28205701,2,app experience,positive,2024-11-04
6325764,1909520255,71276926,3,customer service,negative,2023-07-12
780998,8022279737,83058329,3,customer service,neutral,2024-06-24
1374697,7381549355,75082508,1,product quality,negative,2024-12-12
1671005,3998829973,44149982,5,app experience,positive,2024-10-10
2897666,2895464675,94281220,2,delivery,negative,2024-06-14
6384262,3971098657,90919603,2,product quality,negative,2023-06-23
674920,5278249111,78267238,1,delivery,negative,2023-05-14
4451870,9810576443,42723554,1,app experience,positive,2023-02-10
1816876,4128844410,76438648,1,app experience,negative,2024-07-06
3839889,6103869123,16376189,1,product quality,negative,2023-10-27
2322560,6595041423,57291761,3,delivery,negative,2024-07-09
7956230,3991011923,19182548,2,,negative,2023-09-24
6215097,5275440923,67046342,5,,neutral,2023-01-11
3218067,6468633344,29324437,3,customer service,positive,2023-09-08
2261684,9992859795,4356173,5,app experience,neutral,2024-08-09
2429889,7518488485,54222320,2,,negative,2024-04-08
6781156,9746950023,31776996,1,product quality,negative,2023-06-27
2304492,2721433550,58873572,2,delivery,positive,2023-11-14
89109,6131680348,83701325,3,delivery,neutral,2024-08-29
9670615,2281544500,40692378,4,delivery,negative,2024-07-29
6210544,4283802879,61020,3,app experience,negative,2023-05-02
9814043,8621732366,25722990,4,app experience,neutral,2024-08-24
9373392,3797679856,11562458,4,delivery,negative,2023-08-25
6833836,8532100929,31831843,1,product quality,negative,2024-05-04
1330308,2973976544,96795047,4,delivery,negative,2023-04-30
7044768,814260962,14974554,1,product quality,negative,2024-08-29
9220874,9411848231,59545278,1,delivery,negative,2024-10-15
1355657,6637284724,36517334,3,delivery,negative,2024-01-08
4464188,6497594124,39150258,3,delivery,negative,2024-06-07
4413461,7213146086,4862761,1,delivery,negative,2024-03-10
1153173,5110274761,24821281,3,customer service,negative,2023-11-03
5807954,1112110363,98625898,4,delivery,negative,2024-08-28
7068080,1209202931,29451600,1,delivery,negative,2023-05-06
877092,6384745391,37095171,4,delivery,negative,2023-08-31
6378461,3367452972,61020,3,customer service,neutral,2024-09-17
5360735,2317597587,68661619,2,app experience,positive,2023-11-23
6499583,2254884198,54893418,3,customer service,negative,2024-10-15
49225,679196318,18642306,3,app experience,negative,2024-08-15
2020446,2185319815,19180962,1,delivery,positive,2024-04-07
5592151,5965281449,17597449,2,delivery,neutral,2023-12-13
6385985,8616726869,37691544,3,customer service,positive,2023-09-09
6303815,4786027510,5001749,2,customer service,neutral,2024-12-05
443450,4910445344,44030130,1,delivery,neutral,2024-03-24
6316729,7629577899,23348269,2,app experience,negative,2024-05-27
3076332,4769055037,66742602,2,delivery,negative,2023-03-25
2825859,8476029654,77085443,4,delivery,neutral,2023-06-06
3300971,7809866112,3999964,3,customer service,negative,2024-10-10
2851803,5453896364,59840071,3,delivery,negative,2023-10-25
5284957,9080432189,50080663,2,product quality,negative,2024-03-22
8848282,3079758919,16410155,3,delivery,negative,2023-09-12
1299237,4076039325,27604184,3,product quality,negative,2023-01-14
2354752,9239241275,57291761,5,delivery,negative,2023-05-25
1228688,4864829217,26521850,2,product quality,negative,2024-07-25
7092340,5108704843,10951674,5,delivery,neutral,2023-05-11
1259060,8049805410,23098216,5,customer service,negative,2023-06-18
385418,4711642504,76850859,5,app experience,negative,2023-11-13
5504253,8952094523,85626346,1,customer service,neutral,2023-05-10
5228421,4285784267,82169898,4,customer service,negative,2024-03-18
1298762,7494670835,38728779,2,product quality,negative,2024-01-11
528276,7667090453,66135710,1,delivery,neutral,2024-01-12
7060904,2193572534,19682060,4,customer service,negative,2024-12-22
4347700,5357089776,44223796,1,customer service,neutral,2023-02-11
9399814,1191016829,51661209,1,product quality,neutral,2025-02-27
4219729,549484032,79206969,5,delivery,neutral,2024-09-22
1112419,8164076900,91408854,2,delivery,positive,2024-03-10
3988891,7136165651,59485034,3,delivery,neutral,2024-02-24
2028970,5368349643,46504355,2,delivery,negative,2023-10-12
8691039,6965901435,33741801,3,delivery,positive,2024-10-15
5491124,6687307827,88532418,2,delivery,negative,2023-08-23
3644762,475294138,31084686,1,delivery,negative,2025-01-30
3369900,9047534059,41647393,3,app experience,neutral,2023-11-14
7725341,2807487047,90448312,2,delivery,neutral,2024-04-07
1821177,5840148195,66269844,1,delivery,neutral,2024-01-10
7395665,3758135932,77007315,3,delivery,negative,2023-05-25
8442312,1978476136,97315135,2,customer service,neutral,2024-01-11
3420098,423648434,82989313,3,delivery,negative,2025-01-01
4268297,7201868330,89669139,3,app experience,positive,2023-02-09
2062790,9710106935,14458150,1,delivery,negative,2023-06-16
5063997,4432235479,9278983,5,customer service,positive,2023-03-18
3440583,6951956244,60656482,1,product quality,neutral,2023-08-30
5898133,378485826,75739462,2,app experience,neutral,2023-08-21
249866,8982211913,23984022,1,app experience,neutral,2024-04-22
4223677,6487868576,49136375,3,customer service,negative,2025-02-07
292869,2973502797,74694186,1,app experience,neutral,2024-08-14
862999,4105022903,21282544,2,delivery,negative,2023-02-15
6773477,3668828731,72889295,1,app experience,negative,2024-09-15
9387680,8644734267,23348269,4,customer service,neutral,2024-09-06
8380042,3757871565,9401406,5,delivery,negative,2024-06-03
7472189,5770510806,47955004,1,delivery,neutral,2024-10-18
2610215,4514836077,60834500,3,customer service,negative,2023-08-27
5711326,5927852227,37556526,4,delivery,neutral,2024-11-01
7132117,350719542,18642306,2,delivery,positive,2025-01-04
